"avg_rating","movie_year","movie_cluster","movie_avgScore"
3.972603,2003,406,3.915
4.129278,1999,301,3.685
3.8125,2003,632,3.311
3.547445,2005,686,4.186
3.545455,2004,332,3.224
4.133714,2004,967,3.875
4.238095,2004,115,3.026
3.6,2004,146,3.693
3.457447,1992,384,3.623
4.62963,2004,561,3.887
4.163934,2005,284,3.23
3.947368,2004,554,3.386
3.650794,2005,250,3.558
3.75,1994,675,2.874
3.430464,1998,372,3.57
3.905325,1940,439,3.999
3.007246,2000,306,4.397
3.0625,2001,519,4.328
4.593985,2001,757,3.635
3.6875,2005,137,3.668
2.766667,2004,701,3.864
3.468832,1980,95,4.287
3.738197,2004,76,3.746
3.538462,2003,255,3.549
3.666667,2000,649,3.256
3.353846,1991,52,4.312
3.35741,2004,740,3.144
3.229426,2003,427,4.331
4.071429,2001,362,3.781
4.096154,1982,427,3.846
2.37931,1995,167,3.909
3.5633,1962,553,3.858
3.478723,2004,358,3.442
4.519481,2004,132,4.194
4.4,2002,886,3.171
4.391304,2002,452,4.096
3.285714,1998,120,3.278
4.044444,2004,143,3.372
3.703704,1992,423,3.938
3.344828,2005,375,3.364
3.461538,2004,211,3.767
3.153846,1990,209,3.905
4.2,1986,24,3.828
3.530612,2003,308,4.416
3.172414,2004,350,3.751
4.238095,2001,281,3.25
2.76,1954,629,3.993
2.551724,2004,521,4.186
3.619565,1981,441,3.452
4.2134,2004,138,3.1
3.16129,2004,152,4.092
4.02,1991,589,3.963
3.910569,2004,267,3.237
3.269841,2004,152,3.91
3.568182,2005,523,2.47
3.967742,2002,22,3.226
3.551515,2002,94,3.872
3.715068,1980,80,4.065
4,1989,631,3
2.950617,2001,931,3.561
3.25,2005,841,4.306
3.593023,1961,870,3.891
4.188679,2004,629,3.257
3,2002,370,2.986
3.74,2004,5,3.748
3.566038,2004,103,4.097
4.07027,2002,569,2.853
3.447368,2000,259,3.689
3.445135,2004,178,3.479
3.536437,2004,281,3.763
3.270833,2004,273,3.387
4.428571,1987,72,3.703
3.746032,2003,89,4.467
3.774194,2004,923,3.785
3.8125,1995,290,3.892
3.543568,1999,200,3.604
3.625806,2004,397,3.589
3.138554,1997,813,3.859
2.8125,2004,342,3.405
4,2003,406,3.915
4.221311,1995,386,3.716
4.083333,1990,77,3.759
3.677291,2004,757,3.299
2.402844,2001,247,3.707
3.696,1977,116,3.351
3.537778,2001,11,2.995
3.822262,1990,221,4.085
3.965517,1981,336,4.504
4.051724,2005,417,3.512
3.035714,1984,25,3.825
3.888889,1999,887,3.959
3.544928,2005,44,3.724
3.583333,2004,242,3.584
3.978723,2003,787,2.98
3.74,2005,220,2.992
4.145833,2002,415,3.751
4.021739,1997,329,4.211
4.410526,1999,393,3.963
4.833333,1978,542,3.908
3.061931,1997,572,3.941
4.73913,2000,379,2.973
3.421053,2003,172,3.932
3.24,1985,150,3.951
3.776423,2001,603,3.323
4.08,2002,763,2.654
4.310056,1944,292,3.554
3.87234,2004,659,2.925
3.655172,2000,409,3.425
3.3,2002,116,3.109
3.26889,2002,412,2.954
3.555,2004,776,4.165
3.689507,2001,329,4.444
3.298651,1998,123,3.559
3.320635,1994,646,3.393
3.166667,1990,491,3.649
3.443011,1964,648,3.832
3.064103,2000,259,3.689
3.25641,2001,863,3.925
3.966667,2003,281,3.947
3.029412,2001,159,3.29
2.953247,1992,986,3.231
3.829412,1999,887,3.959
3.731884,1992,879,3.86
2.908046,2005,603,3.43
4.058282,1979,615,3.799
3.75,2005,44,3.724
3.625,1997,30,3.676
4.00627,2001,149,3.444
3.70297,2001,120,3.119
3.169492,2004,798,3.153
4.344262,2003,7,3.38
3.229075,2000,46,4.142
3.568627,1988,638,3.818
4.688742,2002,537,2.748
3.977099,2004,428,3.716
3.615385,2004,218,3.281
4.076023,2002,494,4.447
3.897714,1990,507,3.892
3.28125,1999,52,4.325
3.470588,2004,917,3.474
2.953704,2005,284,3.23
3.957447,2003,26,4.211
3.482143,2003,962,2.708
4.144928,2004,146,3.693
4.421053,2001,729,3.406
3.65,2005,603,3.43
3.533333,2000,259,3.689
3.932238,1978,52,3.893
3.279503,2004,992,3.809
3.496599,2005,44,3.724
4.384615,2003,212,2.594
3.78,2005,44,3.724
3.073529,2004,854,3.191
4.279221,2004,397,3.589
3.808468,2005,428,3.8
3.694534,2005,220,2.992
3.672414,2003,172,3.932
3.953353,2003,281,3.947
3.15,2004,285,3.398
4.1875,2004,95,3.689
3.8125,2003,851,3.512
3.424242,1987,476,3.748
3.448,2001,687,3.347
3.508,1980,200,4.544
3.966605,1997,136,3.248
3.878788,1999,259,3.26
3.981439,2004,2,3.275
3.410714,2001,135,4.268
4.232558,2004,488,3.481
3.682927,1998,291,3.451
3.055556,2001,16,3.459
3.367454,1934,241,4.006
3.808219,1984,474,3.922
4.5,1989,214,3.858
3.876682,1996,358,3.103
3.153846,2004,418,3.389
3.321212,2004,279,3.601
3.907534,2000,259,3.689
3.45614,1998,257,3.641
3.253731,2005,107,2.933
3.59375,1972,197,3.888
4.043478,1988,466,4.125
3.462963,2001,511,3.492
3.875,2005,137,3.668
2.642857,1995,255,3.668
4.393665,1979,563,3.442
3.722222,2004,400,2.992
3.8,2003,480,4.154
4.813953,2005,136,3.383
4.01105,2000,827,3.693
4.048077,1984,536,3.986
4.206897,2002,178,3.358
4.883721,1999,660,4.263
3.734597,1998,641,2.872
3.112179,1992,160,4.004
4.035714,2001,417,3.184
3.081165,1995,31,3.688
3.527437,1939,601,4.171
3.690476,1987,333,3.538
4.615385,2001,627,3.893
3.668142,2003,779,3.435
4.333333,2004,608,3.435
3.296296,2004,423,3.942
4,2005,841,4.306
3.401709,2002,429,3.85
3.625,2001,723,3.973
3.761905,1999,393,3.963
3.736842,2001,599,3.975
3.805732,2004,285,3.398
3.821549,2005,186,3.287
4.602564,2001,241,4.088
3.61194,1992,160,4.004
3.520833,2004,224,2.857
4.5,2003,480,4.154
3.317073,2004,358,3.442
4.166667,2002,706,3.017
4.114286,2000,409,3.425
3.4375,2002,329,4.467
3.494681,2005,44,3.724
3.5,2001,603,4.284
4.309013,2000,676,3.574
4,2003,416,3.584
3.3,1960,256,3.709
3.333333,2004,697,3.227
4.304348,2003,632,3.311
3.866667,2002,452,4.096
4.135071,1998,425,3.953
4.639098,2004,417,3.077
3.411765,2005,659,3.473
3.722222,2002,350,3.788
4.272727,2003,454,4.29
3.2,2002,935,3.539
3.882353,2000,554,3.361
4.263158,1994,619,4.195
3.22807,1996,823,3.555
4.339286,1993,381,4.458
3.893023,2005,284,3.23
4,2004,337,3.626
3.22449,2004,152,2.734
3.34,2005,522,3.137
3.481132,2002,101,4.121
3.746073,1952,87,3.955
4,1998,646,3.701
4.103074,2005,710,3.598
3.525886,1992,332,4.007
4.206897,2004,982,3.562
3.730159,1995,905,3.63
3.477612,2004,746,3.504
3.433735,2003,29,3.762
3.166667,2005,682,3.88
4.36,1999,107,3.629
3.691218,1998,425,3.953
3.6621,2004,133,3.542
3.494681,2005,714,3.08
4.222222,2000,409,3.425
3.865385,1997,603,3.278
4.134091,2002,746,4.172
4.304348,2003,632,3.311
4.037037,2002,8,3.937
4.18552,2003,281,3.947
3.514563,2001,351,3.452
3.4,2000,100,3.475
3.580952,2003,328,3.862
3.811594,2004,450,3.695
3.407407,2001,124,4.077
4.145455,2004,832,4.145
2.789379,1989,986,4.386
3.128049,2004,152,3.91
3.429189,2004,80,3.343
4.075949,2004,152,3.91
3.394495,1954,199,4.098
3.674797,1984,391,3.635
4.086207,2001,399,3.214
4.012121,1999,199,3.154
4.360215,2001,351,3.452
3.731343,2001,274,4.342
3.888889,2004,26,4.37
3.417808,2003,17,4.068
4.064748,1963,555,3.613
3.662921,2004,919,2.841
2.60739,2005,284,3.23
3.03908,1994,17,3.622
3.186047,1987,580,3.971
3.090909,2004,124,4.067
4.631579,1926,619,3.522
3.993603,2001,352,3.768
4.387097,1998,295,3.109
3.105263,2003,276,3.213
3.333333,2004,84,3.027
3.772563,2005,309,3.763
3.67,2004,337,3.626
3.954248,2001,397,3.341
4.552239,2002,462,3.059
4.2,2004,505,3.212
3.8125,2005,62,4.014
3.616667,2004,292,3.496
4.179487,1991,75,3.408
3.226415,1963,3,4.097
3.62963,1983,563,3.771
3.269841,2001,173,4.219
3.968153,1995,209,4.294
3.511013,2000,52,3.508
3.785714,2005,308,3.53
3.249692,1995,526,3.555
3.396985,2001,673,3.084
4.272727,2003,13,4.723
3.783673,1998,326,3.844
4.145161,2000,738,3.218
2.327586,2004,142,3.451
2.829787,2002,624,3.4
3.504348,1999,617,3.783
4.055556,2005,615,3.292
4.485106,2005,368,2.983
3.05668,1997,383,4.176
3.605911,1945,761,3.577
4.31875,1992,874,3.964
3.388379,2004,456,3.728
4.428571,1998,520,3.332
3.875,1989,214,3.858
3.632653,2004,776,4.165
3.967213,2003,346,3.843
3.878788,2000,100,3.475
3.793801,2004,519,4.47
3.632911,2003,261,3.211
3.270833,2001,417,3.184
3.588235,2004,521,4.186
3.826087,2000,720,3.813
3.701209,2004,88,3.58
3.875,2003,774,3.551
3.474576,2004,295,2.815
4.420195,1995,317,3.73
2.912621,2004,539,3.593
4.771429,2002,461,3.498
4.045455,2004,408,3.906
3.106618,2004,42,3.421
3.477124,2003,284,3.512
4.28,1996,599,3.788
3.502128,1979,414,4.138
3.468254,2005,316,3.622
3.156863,1990,507,3.892
4.051282,1995,209,4.294
3.513109,1982,427,3.846
2.836364,1997,813,3.859
4.237113,1950,397,4.388
5,1991,75,3.408
4.342857,2004,133,3.542
3.364583,2004,871,3.836
3.525,1962,340,4.125
3.647702,2002,428,3.673
3.826087,2004,133,3.542
3.177778,2004,553,3.527
2.83592,2005,761,3.504
3.419753,1993,376,3.516
3.37234,2003,823,3.374
3.58961,2004,631,3.616
3.818182,2002,851,3.099
2.846154,2004,224,2.857
3.561538,1990,737,3.034
3.8,1999,714,4.146
3.735294,1992,384,3.623
3.8,2000,259,3.689
3.041667,2004,659,2.925
3.626866,1973,478,2.888
3.545455,2004,659,2.925
4.555556,2001,671,2.253
2.97561,2004,480,4.01
3.2,2000,134,1.864
3.9375,1999,68,3.382
4.558824,1988,209,3.693
3.609091,1997,691,3.889
3.48,1954,561,4.081
4.666667,1979,267,3.917
3.956522,2002,697,3.363
3.5,2000,409,3.425
3.439169,1950,397,4.388
3.118644,2004,480,4.01
3.541126,2005,417,3.512
3.611111,2005,758,3.524
3.433333,2005,11,3.248
3.813559,1989,135,4.286
3.767361,2004,450,3.695
3.323529,2004,776,4.165
3.885714,2002,567,3.787
4.501416,1995,652,3.297
3.25,2005,424,4.237
3.795455,1973,255,3.794
3.793103,2004,178,3.479
3.225,2002,357,3.913
3.22069,2002,801,3.335
3.792857,1998,393,4.192
3.228333,2001,535,3.626
3.585903,2004,178,3.479
3.983871,2004,776,4.165
2.436782,1998,376,3.83
3.927835,1992,439,3.51
4.209302,1941,731,4.021
4.5,2004,337,3.874
3.428947,1998,575,3.938
3.663594,1981,590,3.807
4.393103,2002,329,4.467
3.62,1975,524,3.939
3.967742,2005,250,3.558
3.518987,2005,220,2.992
3.727273,1999,200,3.604
3.923077,2004,308,3.992
2.758427,1991,500,2.995
3.956204,2004,92,4.19
3.755102,1990,61,4.365
3.72093,1998,177,3.867
4,2000,177,3.068
3.74026,1995,542,3.456
3.237288,1974,133,4.404
3.150615,1984,741,3.702
3.038462,2001,729,3.406
3.336022,2003,825,3.571
3.348837,2005,315,2.947
3.59805,1944,279,3.93
2.901099,2004,284,2.811
4.139535,2004,858,4.304
4.989157,1974,187,3.975
3.735294,2004,553,3.527
3.333333,1985,370,3.246
4.564516,1994,619,4.195
3.267442,2005,230,3.569
3.946154,1999,272,2.856
4.352542,2005,252,2.938
3.872727,2005,368,2.983
3.700855,1983,747,4.102
3.402439,2004,88,3.58
2.969381,1988,619,3.236
3.756098,2001,909,3.433
3.895238,2005,461,3.266
4.383929,2005,841,4.306
3.81768,1968,835,3.953
4.15534,2005,22,3.406
2.820513,2000,610,3.734
2.727273,1994,397,3.401
4.736842,1995,75,2.853
4.216867,2004,427,4.582
3.68,2003,480,4.154
4.178295,1997,95,3.338
4.052632,2004,832,4.145
3.484848,2000,391,2.504
2.552426,2004,133,3.542
4.714286,2004,308,3.992
3.84,2002,332,4.11
3.448148,1999,118,4.03
4,1994,414,2.614
4.24,2005,404,3.881
2.597345,2004,386,3.585
3.516129,1990,491,3.649
4.156863,2003,447,3.537
4.666667,2000,409,3.425
3.612903,2003,689,3.505
3.46729,2004,109,3.539
2.944444,2004,560,3.275
2.774194,1998,371,4.13
3.150943,2004,627,3.176
3.554404,1999,112,3.857
3.6,1998,120,3.278
3.497126,1993,126,3.673
3.803279,1978,52,3.893
4.375,2000,554,3.361
4.109677,2002,415,3.751
4.452381,2004,279,3.601
2.673469,1995,209,4.294
3.048,2004,133,3.542
4.380952,2005,428,3.8
3.962963,1990,369,3.555
3.8,2003,447,3.537
3.694323,2004,923,3.785
4.514706,1954,629,3.993
3.5,2001,899,3.779
2.760563,2004,724,3.585
3.736842,2004,285,3.398
4.480519,1998,772,3.378
3.886364,1953,552,3.603
2.835294,2005,714,3.08
4.681818,2004,358,3.442
3.596341,2001,849,4.298
4,1999,393,3.963
3.702703,1986,870,3.514
3.8,2004,308,3.992
3.147059,2002,859,2.962
3.306931,1989,735,3.167
3.736842,2005,404,3.881
4.045455,1995,96,4.352
3.189189,1944,736,4.167
2.181818,2005,710,3.598
3.915254,2005,316,3.622
4.170667,2004,346,2.332
3.3125,1995,823,3.537
3.855932,2004,262,2.943
3.799043,2002,274,3.351
3.392857,2003,148,4.545
3.285714,1991,589,3.963
3.864198,2004,631,3.616
2.932432,2004,735,3.04
4.340909,2004,8,3.19
3.052632,2005,220,2.992
3.444444,2005,460,3.225
3.878049,2002,706,3.017
3.666667,2001,426,3.374
3.282828,2005,522,3.137
3.130952,2004,377,3.374
3.028249,2004,401,3.514
3.753321,1994,59,3.678
3.916667,2000,409,3.425
4.08,2002,452,4.096
3.625782,1999,44,2.969
3.236328,1992,250,3.69
3.203947,2005,424,4.237
4.494624,2004,338,3.087
4.088889,1998,646,3.701
3.843137,2002,332,3.781
3.8,2002,777,3.785
4.086093,1994,314,4.044
3.037736,2004,377,3.374
3.014925,2004,279,3.601
1.937378,2004,358,3.442
3.533333,2005,62,4.014
3.807843,2002,862,3.59
4.904348,2004,401,3.514
3.333333,2001,270,3.351
3.855856,2004,152,3.91
3.111111,2004,746,3.765
3.676923,2000,411,3.837
3.079505,1977,412,3.725
3.8,2002,428,3.673
3.134956,2004,168,2.661
3.481982,2005,424,4.237
3.447853,1969,267,3.896
3.3125,2003,261,3.211
3.890244,1998,293,4.093
2.916667,2004,746,3.765
3.956044,1992,160,4.004
3.843243,1994,485,3.765
3.901408,1998,575,3.938
4.225806,1998,295,3.526
4.002039,2005,316,3.622
3.861224,1997,225,3.577
3.57513,2005,308,3.53
3.528302,2004,448,3.994
3.346774,1941,503,3.823
3.444444,1993,376,3.516
3.714286,2000,766,3.851
3.566038,2000,306,4.397
4.169811,1991,276,3.633
4.666667,1993,38,3.759
3.780236,1935,130,4.068
3.847826,1983,563,3.771
3.052632,2004,119,3.352
4.166667,1968,552,3.513
3.350746,2004,243,3.873
3.177778,2004,776,4.165
4.08871,2004,146,3.693
2.856631,2001,618,4.349
3.314815,2005,309,3.763
4.152381,1981,237,3.658
3.456693,2005,44,3.724
4.130435,1992,424,3.44
3.693878,1995,988,3.746
3.261364,2004,981,3.775
4.131944,2001,542,3.678
3.511792,2005,44,3.724
3.505682,2005,357,3.194
3,1994,397,3.401
3.356955,2003,551,2.883
3.870968,2004,560,3.563
3.74,2002,246,3.395
3.357143,2000,554,3.361
4.214286,2003,146,3.428
3.337963,1994,791,4.094
3.015817,1991,139,2.889
3.72093,2003,779,3.435
3.826923,2005,758,3.524
4.82,2003,531,3.982
4.363636,2004,263,3.154
3.780488,2005,710,3.598
4.201183,1989,596,3.819
4.32107,2001,338,3.242
3.601802,2004,139,3.439
3.675325,2004,395,4.671
4.310345,1994,276,3.562
2.911765,1999,554,3.69
3.922636,2005,250,3.558
3.747475,2000,532,2.515
3.366667,2004,178,3.479
3.851852,2005,162,3.306
4.364706,2002,526,3.145
4.125,2000,774,3.561
3.923077,2004,434,3.471
2.906024,1994,135,4.581
3.584416,2005,22,3.406
3.623853,2003,759,3.383
4.5,1994,485,3.765
3.781457,1958,436,3.783
3.919355,2000,409,3.513
3.333333,1999,604,2.918
3,2004,835,3.439
3.489362,1990,598,3.558
4.305556,2001,417,3.184
2.830189,2004,337,3.874
4.290323,2003,422,3.78
3.489474,1958,914,3.7
4.186047,2002,461,3.498
3.620438,2004,659,2.925
4.319588,2000,259,3.689
3.848861,2005,587,3.534
3.516129,2004,423,3.942
3.608696,1996,669,3.848
3.912791,2004,286,3.636
1.73913,1999,68,3.382
3.594595,1987,52,4.035
3.783333,2004,939,3.831
3.222222,2002,706,3.017
4.185514,2004,23,3.009
3.964912,1996,720,3.292
3.088889,2000,100,3.475
3.977612,2004,521,4.186
3.489028,1968,152,3.774
3.689655,2003,429,3.152
3.44186,2003,55,3.777
3.111702,1947,491,3.332
3.568672,2003,374,4.167
3.428571,2000,409,3.425
3,1975,267,4.173
3.824561,2004,379,4.309
3.906103,2002,310,3.799
3.52,2001,757,3.647
3.257919,1965,95,4.124
3.060932,1989,262,3.64
3.907692,2004,627,3.176
3.402985,1998,806,3.534
4.685185,2003,65,3.137
3.361244,2005,863,3.825
3.545455,2005,3,4.071
2.944444,2003,195,3.37
3.826531,2004,377,3.374
3.15,1999,261,3.736
3.628483,1999,355,3.067
3.558824,1981,68,3.746
3.25,1996,752,3.134
4.272727,2003,447,3.537
3.517241,2004,377,3.374
4.052632,2004,308,3.992
3.930233,2003,245,3.508
2.535714,2004,498,3.634
4.244898,1999,261,3.736
3.270548,2003,75,4.193
3.627907,2000,259,3.689
3.550877,2005,316,3.622
4,1993,528,3.71
4.4,1997,167,3.709
3.849057,1982,427,3.846
3.416928,1993,209,2.763
3.757974,2003,851,3.512
3.597015,2004,473,3.523
3.777778,2002,255,3.453
4.189189,2003,480,4.154
3.333333,2004,71,3.254
3.274419,2005,424,4.237
5,1996,921,3.527
2.80303,2004,292,3.496
3.555556,2002,33,3.152
3.5,2002,515,3.423
3.153846,2003,328,3.862
4.040541,1979,201,3.429
3.591549,2001,58,4.289
3.497076,2004,521,4.186
3.434251,2000,448,3.388
3.554688,2004,23,2.643
3.817664,2005,308,3.53
3.559441,2003,29,3.762
4.085492,1977,441,3.813
3.109804,1987,167,3.895
3.367816,2004,967,3.875
4.2,2004,428,3.716
3.405797,2005,309,3.763
3.605769,2005,428,3.8
3.46114,1975,149,3.801
3.49763,1986,24,3.828
3.574713,1996,180,3.519
3.994152,2002,801,3.335
3.553846,2004,818,3.939
3.706349,2000,354,3.717
3.307692,1968,198,3.555
3.462617,2005,88,3.482
3.758242,2004,133,3.542
4.33945,2003,395,4.264
3.537313,2005,307,3.443
3.743363,1982,945,3.918
4.237327,1996,85,2.937
3.7625,1984,25,3.825
3.836283,2004,615,3.379
4.113821,2004,337,3.874
3.818182,1999,359,3.335
3.2849,1990,491,3.649
4.323077,1989,370,3.844
3.8,2002,746,4.172
4.024793,2004,746,3.504
3.5,2005,615,3.292
3.3,2004,895,2.989
3.508475,1999,41,3.873
2.749084,1995,685,3.776
3.48,2002,706,3.017
4.143836,2005,710,3.598
4.627329,2004,493,3.492
3.722222,2001,247,3.707
3.756757,1938,4,3.833
3.357143,2003,17,4.068
3.739394,2005,88,3.482
3.741379,2001,599,3.975
3.668224,2004,218,3.281
3.633333,2004,80,3.343
3.8125,2003,480,4.154
4.696262,2003,427,2.907
3.364865,1999,688,2.862
3.857143,2005,428,3.8
4.033333,1998,291,3.451
3.877551,2000,409,3.425
4.080139,2005,444,2.66
3.871795,1995,209,4.294
4.19863,2001,729,3.406
3.962766,2004,417,3.077
3.642617,2002,221,3.221
3.400283,2002,601,4.27
3.958333,2003,234,3.545
3.372549,1996,805,3.575
4.161812,1998,739,3.523
3.678788,2002,178,3.358
3.745042,1940,150,3.957
2.416667,2005,52,2.6
3.847312,1974,44,3.686
3.154762,1998,272,3.461
4.020576,1994,72,3.465
3.515738,2005,451,3.634
4.083333,2004,992,3.809
3.888889,1990,566,4.387
3.382979,2004,42,3.421
4.151515,1984,33,4.068
4.617647,1995,358,3.594
3.54386,2005,758,3.524
3.808612,2004,413,4.516
3.5,2000,310,3.592
4.44,2000,409,3.425
3.903226,1983,274,3.833
4,1988,58,3.949
3.62069,2004,292,3.496
3.880435,1956,675,3.869
4.509402,2004,493,3.492
3.730887,2005,250,3.558
2.954545,2004,480,4.01
4.551724,2005,22,3.406
3.939394,1994,408,3.543
4.302632,2004,492,3.549
3.627451,2004,492,3.549
3.261803,2003,480,4.154
4.355556,2000,87,3.809
3.620155,2004,279,3.601
3.474747,2001,417,3.184
3.139094,1999,52,4.325
3.724138,2005,309,3.763
4.238095,2003,386,3.534
3.105634,2004,746,3.504
3.20625,2004,285,3.398
3.630872,2005,404,3.881
2.583333,1988,258,3.714
3.65625,2004,132,4.194
3.629845,2004,444,3.284
3.695652,2003,261,3.211
3.671569,1958,725,4.053
3.521739,1991,589,3.963
3.333333,2003,447,3.537
3.539683,2005,758,3.524
3.833333,1981,68,3.746
3.68,1990,665,3.936
3.278351,2004,519,4.47
3.118207,1996,473,4.016
3.982759,2002,306,4.472
4.383459,1996,300,3.799
5,1984,217,3.564
3.205882,1981,333,3.858
3.416901,1993,83,3.469
2.923077,1995,254,3.814
3.002558,2004,693,2.345
3.068182,1999,293,3.1
3.629843,2004,69,3.363
3.694915,1991,296,2.659
3.509346,2003,938,3.217
3.504912,2005,603,3.43
4.846008,2004,49,3.6
3.681159,1995,103,4.135
3.814159,1995,29,3.439
3.266209,1996,761,3.474
4.032258,2003,776,1.946
4.024691,2005,307,3.443
3.828947,2005,428,3.8
3.302326,2004,152,3.91
3.349515,1988,554,3.892
3.52459,2001,52,3.619
3.881356,2004,152,3.91
3.32833,2005,89,3.896
3,1998,21,3.522
3.625,2002,674,3.138
3.275862,1994,25,3.219
3.222222,2004,308,3.992
2.121951,1991,612,3.301
3.838028,2005,424,4.237
3.62069,1999,307,3.798
4.353612,2004,286,3.636
3.086538,2005,424,4.237
4.112676,2004,631,3.616
3.47619,2004,332,3.224
3.592593,1997,583,3.606
2.953488,2005,603,3.43
3.839416,2005,186,3.287
3.176471,2005,78,3.128
4.136986,2003,753,3.424
3.540541,1994,72,3.465
4.042735,2004,776,4.165
4.037185,1981,118,3.371
3.833333,2004,358,3.442
3.839378,2002,974,3.515
3.337349,1972,7,3.587
3.587912,2004,308,3.992
3.24,2004,450,3.695
3.648,2002,726,2.792
4.011057,2004,509,3.105
3.195228,1999,605,3.819
3.890265,1996,300,3.799
3.756098,2002,27,3.823
2.622642,1990,584,3.944
4.372222,2000,734,3.409
3.773034,1998,58,4.167
4.195122,2001,417,3.184
3.806527,1991,52,4.312
3.09,2005,78,3.128
3.96875,1970,9,4.172
4.070588,2005,307,3.443
3.738589,1999,355,3.067
4.132075,1999,272,2.856
3.526786,2004,337,3.874
4.370787,2001,351,3.452
3.62963,2005,460,3.225
3.794872,1992,639,3.21
3.9,2004,553,3.527
3.839378,2005,404,3.881
2.932065,2005,309,3.763
3.910714,2000,135,3.935
3.844444,1999,763,3.053
3.466216,2004,488,3.627
4.415205,1938,444,3.936
4.384552,1999,217,4.235
3.562982,1998,319,3.556
3.173077,2003,17,4.068
3.9,2004,740,3.144
3.685714,1992,47,3.588
3.107143,2001,702,4.249
4.024691,1991,52,4.312
3.814815,2003,284,3.512
3.415966,1994,298,3.276
3.116531,2005,714,3.08
3.666667,2005,404,3.881
3.138614,1986,584,3.951
3.740741,2000,409,3.425
3.329827,1996,57,3.612
3.55,2004,560,3.563
3.641509,2003,990,3.332
4.056962,2003,611,2.271
3.557377,1938,503,3.79
3.474286,1997,967,3.454
3.950226,1980,200,4.544
3.593238,2003,55,3.777
3.955882,1973,291,3.985
3.709677,1999,253,3.588
4.375,2003,632,3.311
2.615385,2001,71,3.23
3.805195,2001,473,3.183
4.451149,2005,834,3.745
3.645833,1994,33,3.067
3.060606,2001,648,4.182
2.857143,2004,434,3.471
3.456522,2003,632,3.311
3.387097,2004,71,3.254
3.81,1999,110,3.552
4.5,1986,547,3.706
3.259259,2005,250,3.558
3.066667,2004,379,4.309
3.72,2003,447,3.537
3.431373,1999,107,3.629
3.536082,2005,758,3.524
3.870968,1988,466,4.125
3.857407,2002,148,4.703
3.600478,1992,639,3.21
3,2004,239,3.036
3.818182,2005,136,3.383
2.774038,2002,249,3.125
3.590323,2005,309,3.763
2.877119,1980,826,3.459
3.122576,2004,135,4.114
4.714286,2004,473,3.523
4.184971,2004,895,2.989
3.223077,2004,262,2.943
3.157895,2003,480,4.154
3.463054,2001,417,3.184
4,2004,395,4.671
3.588235,2002,27,3.823
4.202899,1988,58,4.177
4.622222,2001,417,3.184
3.75,2005,62,4.014
3.287879,2004,970,3.467
3.767327,2004,480,4.01
3.711111,2002,706,3.017
3.286131,1964,246,4.117
2.659091,2004,152,3.91
4.278689,2005,476,3.863
3.177778,2001,351,3.452
3.385797,2002,138,3.08
3.736156,2004,515,3.675
3.684028,1992,160,4.004
3.923077,1995,209,4.294
3.73913,1954,561,4.081
3.444444,1981,590,3.846
4.681818,2000,251,3.766
4.404255,2002,332,3.781
3.264,1976,619,3.335
4.06383,2003,447,3.537
3.552,1984,709,3.673
3.533333,2001,729,3.406
3.575,2005,810,3.93
4.505618,2002,200,3.55
3.463197,1987,237,3.431
3.789474,2004,846,2.732
4,2003,454,4.29
3.923077,1979,43,4.111
2.614173,2001,406,3.219
3.535714,2002,318,3.826
4.666667,2000,100,3.475
3.925926,2004,553,3.527
4.386364,2001,417,3.184
3.25,2005,88,3.482
3.274194,2004,40,3.692
3.959091,2003,148,4.545
4.015957,1993,455,3.901
4.210526,2004,146,3.693
3.383875,2004,454,4.053
4.137615,2002,567,3.787
3.975758,2003,342,2.999
3.401439,2005,308,3.53
4.098726,2005,250,3.558
3.514925,2004,637,3.271
3.197425,2004,608,3.435
3.169643,2005,307,3.443
3.106383,1996,474,3.46
3.9,2000,448,3.388
3.157895,2003,632,3.311
3.889535,1999,554,3.69
3.649573,1995,440,4.208
4.212121,2005,758,3.524
4.600402,2001,283,3.927
3.042553,1999,253,3.588
3.882353,1999,511,3.74
3.698381,2005,31,3.362
4.272189,2004,627,3.176
4.223529,1997,293,3.951
3.617647,2004,724,3.585
3.852941,2004,239,3.036
4.242424,1994,374,4.066
3.152542,1993,111,4.066
3.347826,2003,632,3.311
2.466851,2005,307,3.443
4.194805,2004,25,2.794
4.222222,2004,480,4.01
3.3125,2004,992,3.809
4.692308,1999,118,4.03
4.390625,2003,29,3.762
4.238748,2002,563,3.554
3.257576,2001,802,3.86
3.380744,2004,560,3.563
1.9,2004,379,4.309
4.557269,1993,827,3.716
3.267606,2004,363,3.556
3.778761,2005,603,3.43
3.953883,2003,963,3.452
3.66087,2004,538,1.827
3.539474,2002,124,4.231
3.329897,2004,448,3.994
3.134228,2003,480,4.154
3.862069,2004,113,2.602
3.210526,1987,580,3.971
3.887701,1990,491,3.649
3.333333,2004,217,3.482
3.701493,2004,22,3.51
4.32444,2005,137,3.668
3.3125,1974,225,3.71
3.726829,2003,7,2.689
3.769231,2002,178,3.358
3.470799,1978,735,3.126
3.852041,1976,551,3.955
2.977273,2004,444,3.284
3.607843,2003,281,3.947
3.364407,2004,178,3.525
4.769231,1974,225,3.71
3.763889,2005,230,3.569
4.2375,2004,444,3.284
3.425532,2004,659,2.925
4.275862,2004,273,3.074
2.733333,2000,16,3.945
