"movie_year","movie_cluster","movie_avgScore"
"2005",78,3.128638
"2004",608,3.435104
"2004",627,3.175679
"2001",215,3.625289
"2002",774,3.280514
"1979",769,3.648646
"1991",687,3.333333
"2000",441,3.910989
"1971",413,3.476636
"1970",601,2.760563
"2000",985,3.793474
"2002",415,3.751165
"1999",841,3.639514
"1996",42,3.412418
"2004",976,3.492294
"1984",741,2.930601
"2003",604,3.686217
"2002",526,3.145374
"2004",144,2.808989
"2004",916,3.45707
"2002",736,3.291538
"1991",117,3.349423
"2003",563,2.240713
"2004",354,3.680488
"2004",627,3.175679
"1978",490,2.939649
"1999",674,4.280419
"1999",107,3.628809
"1991",561,3.593533
"1950",231,4.026259
"1984",536,3.985602
"1993",601,3.035629
"1995",131,3.435466
"2001",107,3.480235
"2002",515,2.916347
"2003",146,3.428838
"1995",286,3.254314
"2005",710,3.597737
"2002",624,3.257889
"1999",68,3.381892
"2001",352,3.768131
"1940",902,3.898901
"2004",279,3.601244
"2000",499,2.989924
"1987",354,3.569392
"1993",443,3.766156
"2004",213,3.208186
"2003",308,4.415645
"2002",200,3.549751
"2003",261,3.210328
"1983",622,3.818948
"1970",467,3.664076
"1957",303,4.166029
"2002",171,3.299032
"1983",561,3.520577
"1968",195,3.664492
"1988",671,2.878435
"1998",248,3.806712
"2001",89,4.448375
"2000",100,3.475493
"2001",863,3.924927
"2002",567,3.89155
"2003",402,3.326163
"1997",897,3.752749
"1999",841,3.639514
"1968",375,3.827408
"2004",647,3.531949
"1997",358,3.395428
"1996",636,3.728586
"1995",205,3.196474
"2002",748,3.054737
"2004",916,3.45707
"1994",558,3.493687
"1948",254,4.007375
"1998",257,3.639784
"1992",599,3.733984
"1987",554,3.799101
"2003",576,3.371868
"1997",801,3.785844
"1992",496,3.275178
"2002",58,4.333822
"2004",239,3.036021
"1987",25,3.984677
"2001",603,4.283961
"2005",44,3.723653
"1976",125,3.942873
"1988",469,3.709993
"1998",806,3.534112
"1988",156,3.6953
"2002",113,3.351864
"1987",580,3.971653
"1995",67,3.185714
"2003",88,3.030023
"2002",736,3.291538
"1999",167,4.271315
"1959",50,4.069334
"1987",34,3.244861
"1989",484,4.333289
"1990",621,3.660001
"1998",742,3.44827
"2002",218,3.587841
"1999",52,3.359726
"1985",487,3.57359
"2003",65,3.137039
"2004",146,3.692771
"1993",516,3.579481
"1994",298,3.274956
"2001",52,3.61857
"2004",95,3.688752
"1994",397,3.400668
"1986",578,3.675287
"1979",185,3.773077
"2002",332,3.781585
"2003",318,3.755254
"1995",199,3.762017
"1998",580,3.52642
"1996",259,3.857214
"1996",31,4.162245
"2001",527,3.223061
"1977",54,3.444444
"1985",640,3.732186
"1976",301,3.771539
"1998",806,3.534112
"1993",643,3.688128
"1975",307,3.349612
"2001",223,3.568607
"1999",393,3.962955
"2004",337,3.874524
"2004",553,3.527308
"2002",667,3.739803
"1986",671,3.412514
"2004",697,3.227106
"2000",546,3.380557
"1964",317,3.917134
"1998",743,2.886957
"1965",402,3.765533
"1998",42,3.324333
"2000",474,3.204473
"2004",217,3.482509
"1978",563,4.061363
"2004",285,3.398866
"2003",604,3.299232
"1998",701,2.784208
"2002",142,3.4746
"1983",351,3.577101
"2003",779,3.434634
"2004",401,3.415171
"2004",958,3.125828
"1999",1000,3.470992
"1998",795,3.238079
"1994",408,3.543596
"2002",935,3.538392
"2003",337,3.759005
"1951",534,3.885234
"1990",584,3.943568
"1994",408,3.543596
"1997",167,3.708928
"2003",63,2.947022
"1976",735,3.689589
"2002",504,3.040462
"2001",180,2.461572
"1997",95,3.337349
"2003",255,3.549393
"2001",251,3.279928
"1998",351,3.639462
"2004",706,3.679983
"1977",352,3.551187
"1995",255,3.783593
"1999",745,3.450003
"1989",316,4.056715
"2001",625,4.115143
"1985",494,3.849532
"1995",379,4.371916
"2002",571,2.961311
"2002",48,3.360166
"1956",675,3.868964
"2004",428,3.716396
"1999",248,3.934956
"1994",310,3.859461
"1994",504,3.510437
"2003",689,3.5042
"1997",158,3.611562
"2004",400,3.190911
"1960",105,3.853979
"1926",58,3.538571
"2004",519,4.470337
"1998",113,3.995826
"2004",824,3.997548
"2001",281,3.701688
"1995",512,3.75296
"2003",451,3.323887
"1985",419,3.415354
"1983",351,3.577101
"1951",690,3.866839
"2002",954,2.850406
"1988",641,3.655444
"1997",415,4.230769
"1994",415,4.150659
"1939",221,3.501594
"1948",447,3.920287
"2002",344,3.972289
"2003",69,3.963834
"1998",575,3.938465
"1958",436,3.783548
"1994",831,3.705943
"2004",337,3.874524
"1992",496,3.275178
"1990",302,3.762907
"2002",144,4.002475
"1998",53,3.531605
"1996",350,3.358799
"2004",350,3.751418
"1974",981,4.180101
"1993",339,3.944499
"1961",829,3.184091
"1993",600,3.681978
"1987",840,3.514051
"2004",337,3.874524
"1999",793,3.386253
"1995",580,3.561313
"1994",327,3.562751
"1992",580,3.813993
"2003",69,3.963834
"1976",69,3.893239
"1999",841,3.639514
"2004",95,3.688752
"2000",647,3.157656
"2001",274,4.342315
"2003",365,3.694041
"1990",548,3.26643
"2001",91,2.953772
"1991",353,3.73651
"2004",824,3.997548
"1997",389,2.830443
"1997",882,3.702682
"2001",434,3.741612
"2003",337,3.759005
"2004",608,3.435104
"1999",110,3.552198
"1999",132,3.70117
"1959",387,3.707849
"1961",870,3.889494
"1998",291,3.450805
"2001",375,3.015317
"2000",727,3.616613
"1965",130,4.01297
"2003",604,3.686217
"1940",902,3.898901
"2003",20,3.229438
"2003",255,3.549393
"1999",272,2.855278
"1970",879,3.800695
"2002",344,3.972289
"1968",11,3.561165
"2002",674,3.335156
"1989",752,3.813931
"2001",131,3.323058
"2000",59,3.497545
"1961",549,4.031189
"2002",601,4.270513
"1996",474,3.459861
"2002",178,3.357929
"2002",935,3.538392
"1980",200,4.543761
"1986",617,4.06624
"1999",253,3.587593
"2003",357,3.54584
"1990",890,3.478855
"1997",691,3.888849
"2002",113,3.351864
"1999",791,3.583343
"1990",221,4.085294
"2004",706,3.679983
"1979",305,2.916019
"1993",411,3.345952
"1987",428,3.386663
"1988",638,3.819241
"1991",612,3.301697
"2003",480,4.154146
"1996",133,3.519819
"2000",749,4.203065
"1984",200,3.603305
"1992",561,4.449438
"1994",151,4.299842
"1999",52,3.359726
"2002",148,4.460577
"1954",515,4.199701
"2002",448,3.973433
"1990",511,3.606276
"1983",709,3.54889
"2003",63,2.947022
"2002",183,3.879123
"2000",409,3.512847
"1999",943,3.48652
"1972",221,3.054208
"2002",500,3.941281
"2004",693,2.60922
"2000",615,2.99213
"1986",648,3.321469
"1987",25,3.338812
"2002",101,4.12221
"2002",427,4.07888
"1993",998,3.653166
"2002",318,4.124386
"2005",603,3.42992
"2001",11,2.994252
"1955",783,3.585987
"1989",88,3.752505
"2005",62,4.014265
"2003",318,3.755254
"1988",101,3.473286
"1994",186,3.611582
"1998",53,3.531605
"2004",473,3.828298
"2000",281,3.425
"1994",791,4.094501
"2002",255,3.453337
"2002",285,3.973624
"1997",674,4.253695
"2003",35,3.892173
"1993",411,3.345952
"2002",329,4.46689
"1982",173,3.498561
"2003",82,3.137478
"2004",554,3.384967
"1987",753,3.692693
"1998",580,3.52642
"1980",385,3.700395
"2003",675,3.04415
"1994",186,3.621651
"2004",526,3.234021
"1999",429,4.079143
"1980",190,3.288518
"2001",741,2.974722
"2002",26,3.601113
"1996",157,3.624754
"2001",223,3.568607
"1999",307,3.798611
"1999",221,3.62892
"1984",25,3.824439
"1959",212,4.158199
"2003",757,2.821985
"2001",533,2.820974
"1984",706,3.413019
"1980",869,4.034575
"1994",561,3.695327
"1990",538,3.274114
"2004",358,3.442219
"2000",474,3.204473
"1993",381,4.457542
"1993",666,3.842654
"1993",128,2.922296
"2001",351,3.451661
"1994",558,3.493687
"1966",439,3.754985
"1993",564,3.850753
"1983",318,3.649477
"2000",503,3.784194
"1980",617,3.880546
"1992",424,3.441348
"1957",800,3.94839
"2001",625,4.115143
"1981",358,3.941335
"1998",53,3.531605
"1974",593,3.969932
"1999",716,3.907104
"1982",165,3.096967
"1976",368,3.830171
"2001",491,3.641626
"2002",318,3.824276
"1997",260,3.597048
"1998",351,3.639462
"2004",786,3.680781
"1998",393,4.191832
"2003",450,3.308089
"1990",641,3.8027
"2005",186,3.286353
"2000",147,3.891397
"2003",511,3.480931
"2002",537,3.793098
"1972",133,4.504222
"1976",375,4.011742
"2004",928,3.540986
"1985",487,3.57359
"2004",276,3.265995
"1995",2,3.337913
"2002",537,3.482987
"1995",828,3.788651
"1997",801,3.785844
"1991",486,3.793762
"2002",255,3.453337
"1979",280,3.802321
"2002",999,3.25852
"1975",473,3.524225
"2000",855,3.897963
"2004",574,3.369578
"1996",107,3.770553
"2001",804,3.337194
"1992",717,4.018701
"2003",69,3.963834
"1979",223,3.840299
"1989",27,3.951001
"1999",511,3.739393
"1996",613,3.526632
"1999",232,3.252475
"1991",558,3.053485
"1997",634,2.943741
"2004",553,3.527308
"2000",503,3.784194
"2000",32,3.980919
"1998",299,4.294902
"2000",175,3.263507
"1997",322,3.299924
"1981",333,3.858598
"2003",406,3.914493
"2000",172,3.891159
"1995",463,3.249197
"1995",243,3.923401
"1988",554,3.892577
"1954",132,3.309434
"1991",486,3.793762
"2001",148,4.434549
"2003",675,3.04415
"2004",499,2.404874
"1999",473,3.923767
"2001",586,3.398229
"2000",650,3.053607
"1993",199,3.522355
"2002",320,3.530735
"2003",90,3.514566
"1961",65,3.923975
"2004",332,3.223298
"1986",108,4.173341
"1996",529,3.72429
"1988",209,3.692947
"2003",661,3.136057
"1969",258,3.744835
"2002",462,3.059724
"1981",835,4.064963
"2001",329,4.444552
"2004",637,3.271531
"1992",204,3.434482
"1998",390,3.888425
"2000",147,3.848377
"1999",118,4.030182
"1986",170,3.808074
"2001",599,3.974806
"2003",235,3.074956
"2002",220,3.276799
"1993",887,3.720569
"2004",606,3.432611
"2004",627,3.175679
"1998",772,3.378151
"2005",136,3.382694
"1989",468,4.032698
"1973",44,3.445598
"2005",461,3.266101
"1985",563,3.392009
"1936",612,3.500501
"1999",629,3.376338
"1995",209,4.294731
"2001",934,2.914374
"2004",633,3.227422
"2004",444,3.284135
"2002",58,4.333822
"2004",350,3.751418
"1986",339,3.759592
"2000",251,3.766328
"1992",160,3.388518
"1995",290,3.891789
"2002",604,2.756518
"1997",158,3.611562
"2003",234,3.545634
"2003",427,3.658022
"2001",185,2.445993
"2002",674,3.13767
"1998",838,3.33758
"1997",260,3.597048
"1999",75,2.939058
"2002",148,4.703023
"1989",910,4.027797
"1995",685,3.776072
"1985",13,2.880004
"2001",417,3.183512
"1939",376,4.131114
"2002",750,3.140555
"2003",357,3.54584
"2000",52,3.507999
"1999",68,3.381892
"2002",42,3.499955
"1993",827,3.715727
"2005",4,3.552196
"1996",42,3.412418
"1998",452,3.526743
"2004",285,3.398866
"2002",624,3.399151
"1962",553,3.858262
"1941",464,4.033116
"2004",5,3.748854
"2002",415,4.131346
"2004",950,2.972778
"1995",136,3.635118
"1987",127,3.603521
"2002",170,3.361905
"1987",400,3.211353
"1994",652,3.367352
"1998",795,3.770579
"1986",170,3.808074
"2002",657,2.711538
"1999",603,3.680465
"1954",581,4.01843
"2002",777,3.78504
"1988",544,4.209501
"1975",490,3.886148
"1992",874,3.963429
"1962",921,3.467444
"2002",178,3.357929
"2003",340,2.715217
"2005",710,3.597737
"2000",258,3.710076
"2001",838,3.316298
"2001",120,3.118623
"1984",134,3.845524
"2004",80,3.388169
"2004",92,4.190134
"1984",378,3.839199
"2001",603,3.323728
"2002",178,3.357929
"2001",406,3.219777
"1995",621,3.666299
"1996",18,3.317457
"2003",576,3.371868
"2004",178,3.525817
"2000",649,3.256433
"1989",596,3.819652
"1997",725,3.48619
"1986",870,3.513828
"2001",390,3.071217
"2002",178,3.357929
"2001",806,3.091067
"1970",85,3.488925
"1983",563,3.770868
"1982",619,3.549516
"1999",93,3.430639
"1986",446,3.96112
"2003",450,3.308089
"1999",332,3.891447
"2002",233,3.629738
"2004",554,3.384967
"2005",603,3.42992
"2000",931,3.069127
"1997",25,3.089972
"2001",246,4.034463
"1987",82,3.910598
"2004",218,3.281468
"2003",234,3.545634
"1999",629,3.376338
"2004",401,3.415171
"2004",5,3.032069
"2001",148,4.434549
"1977",297,3.900768
"1993",111,4.066515
"2004",608,3.435104
"1980",33,3.809128
"1991",649,3.616059
"2000",720,3.813252
"1993",392,2.861905
"2004",285,3.398866
"1982",200,3.834266
"2005",44,3.723653
"1995",285,3.912401
"1987",580,3.971653
"1967",117,3.811726
"2002",151,2.375277
"2002",171,3.299032
"1931",70,3.545876
"2004",417,3.076879
"2001",511,3.492418
"1996",148,3.455571
"1997",377,3.647
"1986",339,3.759592
"1987",72,3.702723
"2003",409,3.495122
"2000",766,3.851273
"1992",86,3.769887
"1955",639,4.002513
"1990",491,3.649216
"2002",284,3.175245
"2000",503,3.784194
"1981",203,3.665507
"1990",548,3.26643
"1989",214,3.858014
"1992",580,3.813993
"1994",842,3.090931
"2003",576,3.371868
"1997",598,3.699458
"1942",972,3.841044
"1996",107,3.770553
"1971",669,3.66818
"1974",44,3.686841
"2004",553,3.527308
"1975",709,4.277093
"1981",590,3.846166
"2003",921,3.104209
"2000",827,3.692869
"1996",42,3.412418
"1987",57,3.139764
"2002",479,3.889625
"2003",611,2.666015
"1999",317,3.854376
"1981",709,3.525838
"1983",423,3.810137
"2001",614,3.132538
"1993",111,4.066515
"2002",92,3.798382
"1998",989,3.886189
"1957",303,4.166029
"1998",132,3.689196
"1991",52,4.312076
"1971",242,3.96719
"1999",564,3.785559
"1998",53,3.531605
"1985",659,3.708849
"1998",575,3.938465
"1966",439,3.754985
"1997",493,3.817912
"2002",255,3.453337
"1998",295,3.107874
"1984",88,3.956728
"1996",227,3.345095
"1993",314,3.565502
"1977",31,3.864318
"1981",358,3.941335
"1996",57,3.612196
"2003",90,3.514566
"2001",757,3.634672
"1998",503,3.087719
"2003",357,3.54584
"1955",317,3.788409
"2002",697,3.363678
"2001",620,3.534279
"1980",52,3.157411
"1996",48,3.089296
"1997",324,4.380798
"2000",93,3.362319
"2003",29,3.761979
"1997",811,4.164486
"1932",123,3.652911
"1984",246,3.226667
"2002",674,3.335156
"2004",627,3.175679
"1994",59,3.677814
"1992",749,4.181926
"1994",314,4.043315
"1992",942,2.886245
"1996",252,3.389644
"1988",258,3.713749
"1991",649,3.616059
"1997",424,2.826285
"2002",926,3.448287
"2000",554,3.3613
"1997",801,3.785844
"1998",8,3.522956
"1993",88,4.08285
"2004",705,2.859825
"1968",303,3.796502
"1997",355,3.70976
"1992",86,3.769887
"2001",787,2.903835
"1995",379,4.371916
"1994",791,4.094501
"2003",249,3.236105
"1991",851,3.574464
"2003",512,3.466466
"1993",152,3.590643
"1985",59,4.053373
"2001",11,2.994252
"1962",422,4.292388
"2003",631,3.349158
"1992",423,3.93789
"1994",274,3.704826
"1973",616,3.818771
"2003",13,4.723066
"2003",447,3.536678
"2003",9,2.973196
"1957",303,4.166029
"1985",826,3.301226
"1999",68,3.381892
"1964",379,3.68547
"1996",180,3.518103
"1989",316,4.056715
"2000",720,3.813252
"2000",727,3.616613
"1985",169,3.059649
"2001",148,4.434549
"2004",962,3.275935
"2003",604,3.686217
"1999",52,3.359726
"1995",561,3.962252
"2003",427,3.658022
"1961",281,3.768557
"1998",297,3.522763
"2004",629,3.256971
"1997",467,3.491042
"1995",346,3.992139
"2004",292,3.496145
"1979",414,3.98285
"2004",560,3.274906
"1976",125,3.942873
"1976",301,3.771539
"1999",52,3.359726
"2000",855,3.897963
"2000",250,2.90563
"2001",527,3.223061
"2003",499,3.64437
"2002",774,3.280514
"2003",284,3.512085
"1997",355,3.70976
"2005",417,3.510857
"1998",368,3.642593
"1976",897,3.585561
"1990",166,2.757411
"2003",25,3.537902
"2002",332,3.781585
"2004",872,3.259363
"1975",490,3.886148
"1998",149,3.665269
"1997",598,3.699458
"2003",90,3.516888
"2002",101,4.12221
"1990",665,3.937916
"1992",160,4.003484
"2000",720,3.813252
"1988",152,3.502308
"2002",736,3.291538
"2000",52,3.507999
"1992",717,4.018701
"1942",13,3.948178
"2001",107,3.480235
"2002",736,3.291538
"1950",263,4.03635
"2001",460,3.844727
"1981",368,3.241625
"2003",318,3.755254
"2004",992,3.80856
"1993",887,3.720569
"1996",92,3.598039
"1974",618,3.838791
"2005",841,4.306278
"1992",580,3.813993
"1998",708,3.505587
"1984",558,3.486855
"1994",134,3.8615
"1985",927,3.580645
"1940",477,3.773932
"1966",70,4.034571
"1998",21,3.522611
"1997",639,3.893956
"1997",343,3.616492
"2004",928,3.540986
"1999",232,3.252475
"1949",33,3.981349
"2002",675,3.064057
"1990",589,3.136165
"1991",571,3.301314
"1999",10,2.972481
"1997",123,3.557391
"1985",720,3.370721
"1997",158,3.611562
"1998",297,3.522763
"1956",133,3.934315
"1994",507,3.827574
"1954",303,3.708024
"1989",76,3.251042
"1963",526,3.622637
"1996",564,2.260504
"2003",357,3.54584
"1982",11,3.573525
"2001",161,3.270154
"1994",151,4.299842
"2000",554,3.3613
"2001",599,3.974806
"2001",601,3.913912
"2001",611,3.032766
"2000",674,3.236626
"1982",427,3.845599
"2004",88,3.57988
"1995",48,3.00226
"2001",417,3.183512
"1991",823,3.27353
"2003",38,3.082665
"2002",33,3.038394
"1957",964,3.97989
"2001",603,3.323728
"1995",136,3.635118
"1999",753,3.763854
"1983",563,3.770868
"1951",690,3.866839
"1999",107,3.628809
"2002",187,4.045155
"1989",624,3.582982
"1998",817,3.696583
"2002",445,3.158628
"1993",88,4.08285
"2003",148,4.545413
"2004",659,2.924365
"1989",370,3.843339
"1996",594,3.39755
"1941",464,4.033116
"2000",147,3.848377
"1992",639,3.209763
"1992",879,3.859525
"2003",713,3.73
"2003",771,2.994377
"2000",259,3.68911
"2004",239,3.036021
"1977",200,4.504505
"1999",712,3.413191
"1999",332,3.246246
"1997",598,3.699458
"2000",949,4.087545
"1987",93,3.540431
"1995",49,3.569158
"2001",909,3.433475
"1986",201,3.706127
"1999",326,3.298474
"2002",448,3.973433
"1973",112,3.970474
"1975",100,3.944316
"1979",223,3.840299
"1993",600,3.681978
"1995",883,3.51639
"1999",943,3.48652
"2001",90,3.681654
"1993",455,3.901159
"2003",286,3.384412
"2003",427,2.906819
"1989",580,3.877108
"1990",294,2.926073
"1998",308,3.639952
"1975",709,4.277093
"2000",100,3.475493
"2003",130,3.417129
"2002",332,3.781585
"1993",419,3.2912
"1998",281,3.392895
"1997",560,3.358936
"1995",350,3.81084
"2001",135,4.269089
"2000",811,3.555528
"2004",263,3.153539
"1987",376,3.853505
"1995",652,3.297361
"1987",133,4.299895
"2003",963,3.452573
"1983",200,4.460864
"1992",536,3.833108
"2001",505,3.517564
"2002",526,3.145374
"2001",948,3.200653
"1999",943,3.48652
"1996",260,3.481494
"2002",526,3.145374
"2004",353,2.797786
"2003",921,3.104209
"1978",675,3.13963
"2004",146,3.692771
"1970",512,3.504307
"1997",811,4.164486
"1999",52,4.325446
"1987",624,3.402811
"2004",450,3.694849
"2003",290,3.141581
"1997",801,3.785844
"1985",507,4.117889
"1987",281,3.843706
"1983",622,3.818948
"1992",160,4.003484
"1979",767,3.797359
"2001",687,3.347181
"2004",608,3.435104
"1991",52,4.312076
"2003",488,3.256041
"2002",429,3.850366
"2000",329,4.459748
"2000",749,4.203065
"2003",632,3.311109
"2000",100,3.475493
"2002",218,3.587841
"1998",21,3.522611
"2004",740,3.143065
"2001",148,4.434549
"1999",841,3.639514
"1971",555,3.763822
"1986",19,3.158222
"1993",381,4.457542
"2005",395,4.101208
"1990",196,3.785224
"2004",88,3.57988
"2003",488,3.256041
"1994",314,4.043315
"1998",257,3.639784
"1997",691,3.888849
"1989",596,3.819652
"2004",706,3.679983
"2005",424,4.23649
"2003",443,3.360761
"1994",408,3.543596
"2002",8,3.90625
"1989",214,3.858014
"1980",496,3.547237
"2002",274,3.350564
"1987",133,4.299895
"2003",779,3.434634
"2004",608,3.435104
"2003",689,3.5042
"1964",45,3.805586
"1979",414,3.98285
"2003",29,3.761979
"1967",176,2.894638
"1983",182,3.718461
"1990",328,3.874285
"1976",608,3.861563
"2004",138,3.581113
"2004",395,3.492618
"1991",676,3.469232
"1967",282,3.946067
"2002",788,3.35914
"1964",788,3.847878
"1987",161,3.032895
"1940",150,3.957464
"1994",546,3.188788
"2003",285,2.725806
"1998",567,3.793252
"1976",897,3.585561
"1990",849,3.331037
"2004",824,3.997548
"2001",329,4.444552
"1974",310,3.712471
"2002",514,3.979534
"1976",735,3.689589
"1995",75,2.851811
"2001",11,2.994252
"1987",813,3.700522
"1990",993,3.774413
"2002",428,3.673678
"1979",689,3.627578
"2002",452,4.09633
"2005",44,3.723653
"2003",962,2.711037
"2001",110,2.866962
"1986",24,3.827354
"2002",183,3.879123
"2001",329,4.444552
"1989",944,3.708011
"2004",337,3.626216
"2004",88,3.57988
"1999",1,3.353881
"2000",554,3.3613
"2005",241,3.832148
"1988",544,4.209501
"2000",218,3.78264
"1989",380,4.135206
"2002",674,3.335156
"2004",133,3.54105
"1952",125,4.055876
"1978",277,3.721649
"1985",428,3.332744
"2002",219,3.39122
"2003",480,4.154146
"2000",393,3.263947
"1957",484,3.714205
"1993",673,3.323945
"1996",731,3.189138
"1964",752,3.725598
"2001",251,3.279928
"1998",376,3.830179
"2000",100,3.475493
"1996",817,3.159672
"2001",318,3.311173
"1999",52,4.325446
"1994",31,4.144449
"2001",893,2.919355
"1993",138,3.147815
"1980",25,2.686073
"2000",855,3.897963
"1981",305,3.29302
"1960",105,3.853979
"2001",400,3.400897
"2001",90,3.681654
"1997",61,3.571383
"2000",811,3.555528
"2001",274,4.342315
"1990",568,3.277901
"2000",554,3.3613
"1984",718,3.764079
"2004",776,4.165076
"1988",750,3.242025
"2003",427,4.331055
"1980",823,3.863433
"2004",5,3.912467
"2001",620,3.534279
"1995",255,3.783593
"2002",675,3.064057
"1972",15,3.490211
"1998",417,3.696264
"1997",967,3.454647
"2004",631,3.616261
"1999",52,3.359726
"1993",339,3.944499
"2001",757,3.634672
"1969",489,3.64852
"1995",209,4.294731
"1999",393,3.962955
"2004",928,3.540986
"2004",916,3.45707
"1964",788,3.847878
"2004",793,2.921316
"1995",828,3.788651
"1992",639,3.209763
"2000",328,2.99653
"2000",441,3.910989
"2003",331,3.440354
"2002",470,2.831922
"2004",776,4.165076
"2003",357,3.54584
"1993",826,2.591352
"1994",619,4.350182
"1994",274,3.704826
"1996",259,3.857214
"1956",675,3.868964
"2003",148,4.545413
"1998",299,4.294902
"1998",619,3.764683
"1989",316,4.056715
"1963",369,3.712602
"1980",80,4.064318
"1992",599,3.733984
"2000",961,3.310263
"1971",42,3.170535
"1998",532,3.632603
"1944",563,3.701111
"1998",361,3.494916
"2004",408,3.90588
"2003",579,3.664517
"2002",697,3.824967
"2002",522,3.364147
"1990",166,2.757411
"2004",95,3.688752
"1986",671,3.412514
"1986",24,3.827354
"1988",871,2.902998
"1984",741,3.703262
"1985",507,4.117889
"2002",697,3.363678
"1984",391,3.635391
"2000",985,3.793474
"2004",786,3.680781
"1995",685,3.776072
"2001",603,4.283961
"1985",640,3.732186
"1982",200,3.834266
"1980",445,3.487109
"1997",167,3.708928
"2004",539,3.593411
"2002",422,2.652308
"2003",926,3.27665
"1992",160,4.003484
"1996",805,3.574021
"1999",714,4.146347
"1995",580,3.561313
"1980",350,3.226645
"2000",968,3.359563
"1990",472,2.236302
"2002",274,3.350564
"1999",790,3.509959
"1985",419,3.415354
"1964",295,4.147655
"1986",315,3.681293
"1940",150,3.957464
"1996",308,4.025123
"1998",291,3.450805
"1997",822,3.353784
"2005",22,3.405241
"2000",966,3.750829
"1994",31,4.144449
"2002",448,3.973433
"1995",823,3.536743
"2000",409,3.425384
"1997",167,3.708928
"2003",511,2.950575
"1978",52,3.892909
"2004",832,4.144885
"2002",285,3.973624
"1996",952,2.546594
"1970",623,3.684005
"1989",396,3.776885
"2004",564,3.269999
"1997",210,3.030493
"1995",96,4.352089
"2003",406,3.55219
"1998",964,3.760764
"2004",152,3.910232
"2002",777,3.78504
"2004",279,3.601244
"1998",257,3.639784
"1998",772,3.378151
"1998",581,3.50146
"1998",575,3.938465
"2001",578,3.388706
"1999",6,3.05097
"2000",409,3.425384
"1997",95,3.337349
"1994",151,4.299842
"1989",76,3.251042
"1994",912,3.457999
"2003",508,3.281835
"2001",757,3.64622
"1989",529,3.413023
"2001",399,3.214988
"2004",508,3.435829
"2001",757,3.634672
"2001",687,3.347181
"1992",717,4.018701
"2001",906,3.274099
"1984",208,3.706647
"1983",563,3.770868
"2002",22,3.225939
"1996",308,4.025123
"1998",719,3.092841
"1995",158,3.263491
"2002",200,3.549751
"1997",424,2.826285
"1984",378,3.839199
"1990",26,4.081345
"1993",88,4.08285
"2001",687,3.347181
"1997",801,3.785844
"1995",561,3.962252
"2001",560,3.208552
"1997",967,3.454647
"1998",299,3.54595
"1985",454,3.412724
"1996",756,3.41503
"1985",507,4.117889
"2000",655,3.277135
"1994",201,3.987826
"2004",302,4.093997
"1960",553,4.048266
"2001",729,3.406112
"1998",177,3.867061
"1987",57,3.139764
"2003",872,2.952272
"1993",562,3.36928
"1988",448,3.430225
"2004",88,3.57988
"1997",355,3.70976
"1985",25,3.905178
"1977",735,2.890749
"2001",863,3.924927
"2003",146,3.428838
"2002",438,2.993749
"1993",527,3.82545
"2002",873,3.367036
"1983",267,4.001136
"1987",811,3.851555
"1990",221,4.085294
"1989",214,3.858014
"1979",769,3.648646
"2004",358,3.442219
"1971",367,3.690264
"1992",365,3.675611
"2001",699,2.964044
"1988",42,3.262768
"1998",452,3.526743
"1999",841,3.639514
"2004",213,3.208186
"1999",400,3.534633
"1992",326,3.239781
"1978",465,3.796158
"1990",2,3.654805
"1997",176,3.646548
"2005",603,3.42992
"2004",342,3.405063
"2002",736,3.291538
"2004",337,3.874524
"1993",250,3.64749
"1998",291,3.450805
"1998",68,3.582925
"2001",154,3.394265
"1992",496,3.275178
"1992",160,3.388518
"1992",423,3.93789
"2001",105,3.25007
"2000",87,3.808471
"2002",824,2.765013
"1990",844,3.202573
"2003",89,4.466792
"1999",248,3.934956
"1988",34,3.353753
"2003",135,3.267555
"1997",967,3.454647
"2004",747,3.05024
"1953",761,3.771602
"1997",167,3.708928
"2003",452,2.633843
"2003",195,3.370307
"1974",133,4.404166
"2003",17,4.068354
"1999",396,3.347911
"2000",612,3.533859
"1991",204,3.546892
"2003",921,3.104209
"1994",128,3.35565
"1998",291,3.450805
"1985",507,4.117889
"1995",220,3.171407
"1995",579,3.218231
"1973",695,3.456295
"2001",511,3.492418
"1979",223,3.840299
"1978",276,3.954068
"1986",977,3.853428
"2003",572,3.316761
"1989",596,3.819652
"1993",527,3.82545
"1995",561,3.962252
"1990",397,4.284265
"2003",429,3.150935
"1998",297,3.522763
"1987",651,3.701833
"1994",652,3.367352
"1990",491,3.649216
"1999",887,3.629432
"1994",17,3.624386
"1999",735,2.87523
"2004",539,3.593411
"1980",305,3.029914
"2001",886,4.527329
"2003",17,4.068354
"2002",526,3.145374
"2002",624,3.399151
"2001",223,3.568607
"2000",554,3.3613
"1995",285,4.082388
"2002",397,3.280819
"1980",445,3.487109
"2002",178,3.357929
"2003",153,3.713877
"2001",627,3.892619
"1989",752,3.813931
"2002",332,3.781585
"2004",342,3.405063
"1999",148,4.117621
"2001",505,3.517564
"2001",757,3.634672
"1960",461,3.5988
"1986",654,3.447115
"2000",172,3.891159
"2004",69,3.362131
"1998",580,3.52642
"2002",633,3.361565
"1976",551,3.954659
"2004",152,3.910232
"1999",943,3.48652
"2002",801,3.334195
"2005",604,3.677253
"1989",316,4.056715
"1991",769,3.628154
"1974",101,3.493304
